ine_id,distrito,municipio,freguesia
101608,Leiria,Porto de Mós,Mira de Aire
101609,Leiria,Porto de Mós,Pedreiras
101610,Leiria,Porto de Mós,São Bento
101613,Leiria,Porto de Mós,Serro Ventoso
101614,Leiria,Porto de Mós,Porto de Mós - São João Baptista e São Pedro
101615,Leiria,Porto de Mós,União das freguesias de Alvados e Alcaria
101616,Leiria,Porto de Mós,União das freguesias de Arrimal e Mendiga
110106,Lisboa,Alenquer,Carnota
110107,Lisboa,Alenquer,Meca
110108,Lisboa,Alenquer,Olhalvo
110109,Lisboa,Alenquer,Ota
110113,Lisboa,Alenquer,Ventosa
110114,Lisboa,Alenquer,Vila Verde dos Francos
110117,Lisboa,Alenquer,União das freguesias de Abrigada e Cabanas de Torres
110118,Lisboa,Alenquer,União das freguesias de Aldeia Galega da Merceana e Aldeia Gavinha
110119,Lisboa,Alenquer,União das freguesias de Alenquer (Santo Estêvão e Triana)
110120,Lisboa,Alenquer,União das freguesias de Carregado e Cadafais
110121,Lisboa,Alenquer,União das freguesias de Ribafria e Pereiro de Palhacana
110201,Lisboa,Arruda dos Vinhos,Arranhó
110202,Lisboa,Arruda dos Vinhos,Arruda dos Vinhos
110203,Lisboa,Arruda dos Vinhos,Cardosas
110204,Lisboa,Arruda dos Vinhos,São Tiago dos Velhos
110301,Lisboa,Azambuja,Alcoentre
110302,Lisboa,Azambuja,Aveiras de Baixo
110303,Lisboa,Azambuja,Aveiras de Cima
110304,Lisboa,Azambuja,Azambuja
110306,Lisboa,Azambuja,Vale do Paraíso
110307,Lisboa,Azambuja,Vila Nova da Rainha
110310,Lisboa,Azambuja,"União das freguesias de Manique do Intendente, Vila Nova de São Pedro e Maçussa"
110401,Lisboa,Cadaval,Alguber
110407,Lisboa,Cadaval,Peral
110409,Lisboa,Cadaval,Vermelha
110410,Lisboa,Cadaval,Vilar
110411,Lisboa,Cadaval,União das freguesias do Cadaval e Pêro Moniz
110412,Lisboa,Cadaval,União das freguesias de Lamas e Cercal
110413,Lisboa,Cadaval,União das freguesias de Painho e Figueiros
110501,Lisboa,Cascais,Alcabideche
110506,Lisboa,Cascais,São Domingos de Rana
110507,Lisboa,Cascais,União das freguesias de Carcavelos e Parede
110508,Lisboa,Cascais,União das freguesias de Cascais e Estoril
110601,Lisboa,Lisboa,Ajuda
110602,Lisboa,Lisboa,Alcântara
110607,Lisboa,Lisboa,Beato
110608,Lisboa,Lisboa,Benfica
110610,Lisboa,Lisboa,Campolide
110611,Lisboa,Lisboa,Carnide
110618,Lisboa,Lisboa,Lumiar
110621,Lisboa,Lisboa,Marvila
110633,Lisboa,Lisboa,Olivais
110639,Lisboa,Lisboa,São Domingos de Benfica
110654,Lisboa,Lisboa,Alvalade
110655,Lisboa,Lisboa,Areeiro
110656,Lisboa,Lisboa,Arroios
110657,Lisboa,Lisboa,Avenidas Novas
110658,Lisboa,Lisboa,Belém
110659,Lisboa,Lisboa,Campo de Ourique
110660,Lisboa,Lisboa,Estrela
110661,Lisboa,Lisboa,Misericórdia
110662,Lisboa,Lisboa,Parque das Nações
110663,Lisboa,Lisboa,Penha de França
110664,Lisboa,Lisboa,Santa Clara
110665,Lisboa,Lisboa,Santa Maria Maior
110666,Lisboa,Lisboa,Santo António
110667,Lisboa,Lisboa,São Vicente
110702,Lisboa,Loures,Bucelas
110705,Lisboa,Loures,Fanhões
110707,Lisboa,Loures,Loures
110708,Lisboa,Loures,Lousa
110726,Lisboa,Loures,União das freguesias de Moscavide e Portela
110727,Lisboa,Loures,União das freguesias de Sacavém e Prior Velho
110728,Lisboa,Loures,"União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela"
110729,Lisboa,Loures,União das freguesias de Santo Antão e São Julião do Tojal
110730,Lisboa,Loures,União das freguesias de Santo António dos Cavaleiros e Frielas
110731,Lisboa,Loures,"União das freguesias de Camarate, Unhos e Apelação"
110803,Lisboa,Lourinhã,Moita dos Ferreiros
110805,Lisboa,Lourinhã,Reguengo Grande
110806,Lisboa,Lourinhã,Santa Bárbara
110808,Lisboa,Lourinhã,Vimeiro
110810,Lisboa,Lourinhã,Ribamar
110812,Lisboa,Lourinhã,União das freguesias de Lourinhã e Atalaia
110813,Lisboa,Lourinhã,União das freguesias de Miragaia e Marteleira
110814,Lisboa,Lourinhã,União das freguesias de São Bartolomeu dos Galegos e Moledo
110902,Lisboa,Mafra,Carvoeira
110904,Lisboa,Mafra,Encarnação
110906,Lisboa,Mafra,Ericeira
110909,Lisboa,Mafra,Mafra
110911,Lisboa,Mafra,Milharado
110913,Lisboa,Mafra,Santo Isidoro
110918,Lisboa,Mafra,União das freguesias de Azueira e Sobral da Abelheira
110919,Lisboa,Mafra,"União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário"
110920,Lisboa,Mafra,União das freguesias de Igreja Nova e Cheleiros
110921,Lisboa,Mafra,União das freguesias de Malveira e São Miguel de Alcainça
110922,Lisboa,Mafra,União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés
111002,Lisboa,Oeiras,Barcarena
111009,Lisboa,Oeiras,Porto Salvo
111012,Lisboa,Oeiras,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
111013,Lisboa,Oeiras,União das freguesias de Carnaxide e Queijas
111014,Lisboa,Oeiras,"União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
111102,Lisboa,Sintra,Algueirão-Mem Martins
111105,Lisboa,Sintra,Colares
111108,Lisboa,Sintra,Rio de Mouro
111115,Lisboa,Sintra,Casal de Cambra
111122,Lisboa,Sintra,União das freguesias de Agualva e Mira-Sintra
111123,Lisboa,Sintra,"União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar"
111124,Lisboa,Sintra,União das freguesias do Cacém e São Marcos
111125,Lisboa,Sintra,União das freguesias de Massamá e Monte Abraão
111126,Lisboa,Sintra,União das freguesias de Queluz e Belas
111127,Lisboa,Sintra,União das freguesias de São João das Lampas e Terrugem
111128,Lisboa,Sintra,"União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)"
111201,Lisboa,Sobral de Monte Agraço,Santo Quintino
111202,Lisboa,Sobral de Monte Agraço,Sapataria
111203,Lisboa,Sobral de Monte Agraço,Sobral de Monte Agraço
111306,Lisboa,Torres Vedras,Freiria
111310,Lisboa,Torres Vedras,Ponte do Rol
111311,Lisboa,Torres Vedras,Ramalhal
111314,Lisboa,Torres Vedras,São Pedro da Cadeira
111316,Lisboa,Torres Vedras,Silveira
111317,Lisboa,Torres Vedras,Turcifal
111318,Lisboa,Torres Vedras,Ventosa
111321,Lisboa,Torres Vedras,União das freguesias de A dos Cunhados e Maceira
111322,Lisboa,Torres Vedras,União das freguesias de Campelos e Outeiro da Cabeça
111323,Lisboa,Torres Vedras,União das freguesias de Carvoeira e Carmões
111324,Lisboa,Torres Vedras,União das freguesias de Dois Portos e Runa
111325,Lisboa,Torres Vedras,União das freguesias de Maxial e Monte Redondo
111326,Lisboa,Torres Vedras,"Santa Maria, São Pedro e Matacães"
111408,Lisboa,Vila Franca de Xira,Vialonga
111409,Lisboa,Vila Franca de Xira,Vila Franca de Xira
111412,Lisboa,Vila Franca de Xira,"União das freguesias de Alhandra, São João dos Montes e Calhandriz"
111413,Lisboa,Vila Franca de Xira,União das freguesias de Alverca do Ribatejo e Sobralinho
111414,Lisboa,Vila Franca de Xira,União das freguesias de Castanheira do Ribatejo e Cachoeiras
111415,Lisboa,Vila Franca de Xira,União das freguesias de Póvoa de Santa Iria e Forte da Casa
111512,Lisboa,Amadora,Alfragide
111513,Lisboa,Amadora,Águas Livres
111514,Lisboa,Amadora,Encosta do Sol
111515,Lisboa,Amadora,Falagueira-Venda Nova
111516,Lisboa,Amadora,Mina de Água
111517,Lisboa,Amadora,Venteira
111603,Lisboa,Odivelas,Odivelas
111608,Lisboa,Odivelas,União das freguesias de Pontinha e Famões
111609,Lisboa,Odivelas,União das freguesias de Póvoa de Santo Adrião e Olival Basto
111610,Lisboa,Odivelas,União das freguesias de Ramada e Caneças
120101,Portalegre,Alter do Chão,Alter do Chão
120102,Portalegre,Alter do Chão,Chancelaria
120103,Portalegre,Alter do Chão,Seda
120104,Portalegre,Alter do Chão,Cunheira
120201,Portalegre,Arronches,Assunção
120202,Portalegre,Arronches,Esperança
120203,Portalegre,Arronches,Mosteiros
120302,Portalegre,Avis,Aldeia Velha
120303,Portalegre,Avis,Avis
120305,Portalegre,Avis,Ervedal
120306,Portalegre,Avis,Figueira e Barros
120309,Portalegre,Avis,União das freguesias de Alcórrego e Maranhão
120310,Portalegre,Avis,União das freguesias de Benavila e Valongo
120401,Portalegre,Campo Maior,Nossa Senhora da Expectação
120402,Portalegre,Campo Maior,Nossa Senhora da Graça dos Degolados
120403,Portalegre,Campo Maior,São João Baptista
120501,Portalegre,Castelo de Vide,Nossa Senhora da Graça de Póvoa e Meadas
120502,Portalegre,Castelo de Vide,Santa Maria da Devesa
120503,Portalegre,Castelo de Vide,Santiago Maior
120504,Portalegre,Castelo de Vide,São João Baptista
120601,Portalegre,Crato,Aldeia da Mata
120604,Portalegre,Crato,Gáfete
120605,Portalegre,Crato,Monte da Pedra
120607,Portalegre,Crato,"União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso"
120706,Portalegre,Elvas,Santa Eulália
120707,Portalegre,Elvas,São Brás e São Lourenço
120708,Portalegre,Elvas,São Vicente e Ventosa
120712,Portalegre,Elvas,"Assunção, Ajuda, Salvador e Santo Ildefonso"
120713,Portalegre,Elvas,"Caia, São Pedro e Alcáçova"
120714,Portalegre,Elvas,União das freguesias de Barbacena e Vila Fernando
120715,Portalegre,Elvas,União das freguesias de Terrugem e Vila Boim
120801,Portalegre,Fronteira,Cabeço de Vide
120802,Portalegre,Fronteira,Fronteira
120803,Portalegre,Fronteira,São Saturnino
120902,Portalegre,Gavião,Belver
120903,Portalegre,Gavião,Comenda
120905,Portalegre,Gavião,Margem
120906,Portalegre,Gavião,União das freguesias de Gavião e Atalaia
121001,Portalegre,Marvão,Beirã
121002,Portalegre,Marvão,Santa Maria de Marvão
121003,Portalegre,Marvão,Santo António das Areias
121004,Portalegre,Marvão,São Salvador da Aramenha
121101,Portalegre,Monforte,Assumar
121102,Portalegre,Monforte,Monforte
121103,Portalegre,Monforte,Santo Aleixo
121104,Portalegre,Monforte,Vaiamonte
121201,Portalegre,Nisa,Alpalhão
121205,Portalegre,Nisa,Montalvão
121207,Portalegre,Nisa,Santana
121208,Portalegre,Nisa,São Matias
121210,Portalegre,Nisa,Tolosa
121211,Portalegre,Nisa,União das freguesias de Arez e Amieira do Tejo
121212,Portalegre,Nisa,"União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão"
121301,Portalegre,Ponte de Sor,Galveias
121302,Portalegre,Ponte de Sor,Montargil
121304,Portalegre,Ponte de Sor,Foros de Arrão
121305,Portalegre,Ponte de Sor,Longomel
121308,Portalegre,Ponte de Sor,"União das freguesias de Ponte de Sor, Tramaga e Vale de Açor"
121401,Portalegre,Portalegre,Alagoa
121402,Portalegre,Portalegre,Alegrete
121404,Portalegre,Portalegre,Fortios
121410,Portalegre,Portalegre,Urra
121411,Portalegre,Portalegre,União das freguesias da Sé e São Lourenço
121412,Portalegre,Portalegre,União das freguesias de Reguengo e São Julião
121413,Portalegre,Portalegre,União das freguesias de Ribeira de Nisa e Carreiras
121501,Portalegre,Sousel,Cano
121502,Portalegre,Sousel,Casa Branca
121503,Portalegre,Sousel,Santo Amaro
121504,Portalegre,Sousel,Sousel
130103,Porto,Amarante,Ansiães
130107,Porto,Amarante,Candemil
130112,Porto,Amarante,Fregim
130115,Porto,Amarante,Fridão
130117,Porto,Amarante,Gondar
130118,Porto,Amarante,Jazente
130119,Porto,Amarante,Lomba
130120,Porto,Amarante,Louredo
130121,Porto,Amarante,Lufrei
130123,Porto,Amarante,Mancelos
130126,Porto,Amarante,Padronelo
130128,Porto,Amarante,Rebordelo
130129,Porto,Amarante,Salvador do Monte
130134,Porto,Amarante,Gouveia (São Simão)
130135,Porto,Amarante,Telões
130136,Porto,Amarante,Travanca
130138,Porto,Amarante,Vila Caiz
130139,Porto,Amarante,Vila Chã do Marão
130141,Porto,Amarante,"União das freguesias de Aboadela, Sanche e Várzea"
130142,Porto,Amarante,"União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e Gatão"
130143,Porto,Amarante,"União das freguesias de Bustelo, Carneiro e Carvalho de Rei"
130144,Porto,Amarante,União das freguesias de Figueiró (Santiago e Santa Cristina)
130145,Porto,Amarante,União das freguesias de Freixo de Cima e de Baixo
130146,Porto,Amarante,União das freguesias de Olo e Canadelo
130147,Porto,Amarante,Vila Meã
130148,Porto,Amarante,"União das freguesias de Vila Garcia, Aboim e Chapa"
130204,Porto,Baião,Frende
130205,Porto,Baião,Gestaçô
130206,Porto,Baião,Gove
130207,Porto,Baião,Grilo
130208,Porto,Baião,Loivos do Monte
130215,Porto,Baião,Santa Marinha do Zêzere
130219,Porto,Baião,Valadares
130220,Porto,Baião,Viariz
130221,Porto,Baião,União das freguesias de Ancede e Ribadouro
130222,Porto,Baião,União das freguesias de Baião (Santa Leocádia) e Mesquinhata
130223,Porto,Baião,União das freguesias de Campelo e Ovil
130224,Porto,Baião,União das freguesias de Loivos da Ribeira e Tresouras
130225,Porto,Baião,União das freguesias de Santa Cruz do Douro e São Tomé de Covelas
130226,Porto,Baião,União das freguesias de Teixeira e Teixeiró
130301,Porto,Felgueiras,Aião
130302,Porto,Felgueiras,Airães
130305,Porto,Felgueiras,Friande
130306,Porto,Felgueiras,Idães
130307,Porto,Felgueiras,Jugueiros
130313,Porto,Felgueiras,Penacova
130314,Porto,Felgueiras,Pinheiro
130315,Porto,Felgueiras,Pombeiro de Ribavizela
130317,Porto,Felgueiras,Refontoura
130318,Porto,Felgueiras,Regilde
130319,Porto,Felgueiras,Revinhade
130324,Porto,Felgueiras,Sendim
130334,Porto,Felgueiras,União das freguesias de Macieira da Lixa e Caramos
130335,Porto,Felgueiras,"União das freguesias de Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure"
130336,Porto,Felgueiras,"União das freguesias de Pedreira, Rande e Sernande"
130337,Porto,Felgueiras,União das freguesias de Torrados e Sousa
130338,Porto,Felgueiras,União das freguesias de Unhão e Lordelo
130339,Porto,Felgueiras,União das freguesias de Vila Cova da Lixa e Borba de Godim
130340,Porto,Felgueiras,União das freguesias de Vila Fria e Vizela (São Jorge)
130341,Porto,Felgueiras,União das freguesias de Vila Verde e Santão
130405,Porto,Gondomar,Lomba
130408,Porto,Gondomar,Rio Tinto
130412,Porto,Gondomar,Baguim do Monte (Rio Tinto)
130413,Porto,Gondomar,União das freguesias de Fânzeres e São Pedro da Cova
130414,Porto,Gondomar,União das freguesias de Foz do Sousa e Covelo
130415,Porto,Gondomar,"União das freguesias de Gondomar (São Cosme), Valbom e Jovim"
130416,Porto,Gondomar,União das freguesias de Melres e Medas
130502,Porto,Lousada,Aveleda
130504,Porto,Lousada,Caíde de Rei
130510,Porto,Lousada,Lodares
130512,Porto,Lousada,Macieira
130513,Porto,Lousada,Meinedo
130515,Porto,Lousada,Nevogilde
130524,Porto,Lousada,Sousela
130525,Porto,Lousada,Torno
130526,Porto,Lousada,Vilar do Torno e Alentém
130527,Porto,Lousada,União das freguesias de Cernadelo e Lousada (São Miguel e Santa Margarida)
130528,Porto,Lousada,"União das freguesias de Cristelos, Boim e Ordem"
130529,Porto,Lousada,União das freguesias de Figueiras e Covas
130530,Porto,Lousada,União das freguesias de Lustosa e Barrosas (Santo Estêvão)
130531,Porto,Lousada,União das freguesias de Nespereira e Casais
130532,Porto,Lousada,"União das freguesias de Silvares, Pias, Nogueira e Alvarenga"
130601,Porto,Maia,Águas Santas
130603,Porto,Maia,Folgosa
130608,Porto,Maia,Milheirós
130609,Porto,Maia,Moreira
130613,Porto,Maia,São Pedro Fins
130616,Porto,Maia,Vila Nova da Telha
130617,Porto,Maia,Pedrouços
130618,Porto,Maia,Castêlo da Maia
130619,Porto,Maia,Cidade da Maia
130620,Porto,Maia,Nogueira e Silva Escura
130704,Porto,Marco de Canaveses,Banho e Carvalhosa
130705,Porto,Marco de Canaveses,Constance
130722,Porto,Marco de Canaveses,Soalhães
130723,Porto,Marco de Canaveses,Sobretâmega
130724,Porto,Marco de Canaveses,Tabuado
130730,Porto,Marco de Canaveses,Vila Boa do Bispo
130732,Porto,Marco de Canaveses,"Alpendorada, Várzea e Torrão"
130733,Porto,Marco de Canaveses,Avessadas e Rosém
130734,Porto,Marco de Canaveses,Bem Viver
130735,Porto,Marco de Canaveses,Santo Isidoro e Livração
130736,Porto,Marco de Canaveses,Marco
130737,Porto,Marco de Canaveses,Paredes de Viadores e Manhuncelos
130738,Porto,Marco de Canaveses,Penha Longa e Paços de Gaiolo
130739,Porto,Marco de Canaveses,Sande e São Lourenço do Douro
130740,Porto,Marco de Canaveses,"Várzea, Aliviada e Folhada"
130741,Porto,Marco de Canaveses,Vila Boa de Quires e Maureles
130811,Porto,Matosinhos,"União das freguesias de Custóias, Leça do Balio e Guifões"
130812,Porto,Matosinhos,União das freguesias de Matosinhos e Leça da Palmeira
130813,Porto,Matosinhos,"União das freguesias de Perafita, Lavra e Santa Cruz do Bispo"
130814,Porto,Matosinhos,União das freguesias de São Mamede de Infesta e Senhora da Hora
130902,Porto,Paços de Ferreira,Carvalhosa
130904,Porto,Paços de Ferreira,Eiriz
130905,Porto,Paços de Ferreira,Ferreira
130906,Porto,Paços de Ferreira,Figueiró
130908,Porto,Paços de Ferreira,Freamunde
130910,Porto,Paços de Ferreira,Meixomil
130913,Porto,Paços de Ferreira,Penamaior
130914,Porto,Paços de Ferreira,Raimonda
130916,Porto,Paços de Ferreira,Seroa
130917,Porto,Paços de Ferreira,Frazão Arreigada
130918,Porto,Paços de Ferreira,Paços de Ferreira
130919,Porto,Paços de Ferreira,Sanfins Lamoso Codessos
131001,Porto,Paredes,Aguiar de Sousa
131002,Porto,Paredes,Astromil
131003,Porto,Paredes,Baltar
131004,Porto,Paredes,Beire
131008,Porto,Paredes,Cete
131009,Porto,Paredes,Cristelo
131010,Porto,Paredes,Duas Igrejas
131011,Porto,Paredes,Gandra
131013,Porto,Paredes,Lordelo
131014,Porto,Paredes,Louredo
131017,Porto,Paredes,Parada de Todeia
131018,Porto,Paredes,Rebordosa
131019,Porto,Paredes,Recarei
131020,Porto,Paredes,Sobreira
131021,Porto,Paredes,Sobrosa
131022,Porto,Paredes,Vandoma
131024,Porto,Paredes,Vilela
131025,Porto,Paredes,Paredes
131101,Porto,Penafiel,Abragão
131102,Porto,Penafiel,Boelhe
131103,Porto,Penafiel,Bustelo
131104,Porto,Penafiel,Cabeça Santa
131105,Porto,Penafiel,Canelas
131106,Porto,Penafiel,Capela
131107,Porto,Penafiel,Castelões
131108,Porto,Penafiel,Croca
131109,Porto,Penafiel,Duas Igrejas
131110,Porto,Penafiel,Eja
131112,Porto,Penafiel,Fonte Arcada
131113,Porto,Penafiel,Galegos
131115,Porto,Penafiel,Irivo
131121,Porto,Penafiel,Oldrões
131122,Porto,Penafiel,Paço de Sousa
131125,Porto,Penafiel,Perozelo
131128,Porto,Penafiel,Rans
131129,Porto,Penafiel,Rio de Moinhos
131132,Porto,Penafiel,Recezinhos (São Mamede)
131133,Porto,Penafiel,Recezinhos (São Martinho)
131134,Porto,Penafiel,Sebolido
131136,Porto,Penafiel,Valpedre
131138,Porto,Penafiel,Rio Mau
131139,Porto,Penafiel,Penafiel
131140,Porto,Penafiel,Luzim e Vila Cova
131141,Porto,Penafiel,Guilhufe e Urrô
131142,Porto,Penafiel,Lagares e Figueira
131143,Porto,Penafiel,Termas de São Vicente
131202,Porto,Porto,Bonfim
131203,Porto,Porto,Campanhã
131210,Porto,Porto,Paranhos
131211,Porto,Porto,Ramalde
131216,Porto,Porto,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
131217,Porto,Porto,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
131218,Porto,Porto,União das freguesias de Lordelo do Ouro e Massarelos
131305,Porto,Póvoa de Varzim,Balazar
131307,Porto,Póvoa de Varzim,Estela
131308,Porto,Póvoa de Varzim,Laundos
131311,Porto,Póvoa de Varzim,Rates
131313,Porto,Póvoa de Varzim,"União das freguesias de Aver-o-Mar, Amorim e Terroso"
131314,Porto,Póvoa de Varzim,União das freguesias de Aguçadoura e Navais
131315,Porto,Póvoa de Varzim,"União das freguesias da Póvoa de Varzim, Beiriz e Argivai"
131401,Porto,Santo Tirso,Agrela
131402,Porto,Santo Tirso,Água Longa
131405,Porto,Santo Tirso,Aves
131413,Porto,Santo Tirso,Monte Córdova
131416,Porto,Santo Tirso,Rebordões
131418,Porto,Santo Tirso,Reguenga
131419,Porto,Santo Tirso,Roriz
131430,Porto,Santo Tirso,Negrelos (São Tomé)
131432,Porto,Santo Tirso,Vilarinho
131433,Porto,Santo Tirso,"União das freguesias de Areias, Sequeiró, Lama e Palmeira"
131434,Porto,Santo Tirso,Vila Nova do Campo
131435,Porto,Santo Tirso,União das freguesias de Carreira e Refojos de Riba de Ave
131436,Porto,Santo Tirso,União das freguesias de Lamelas e Guimarei
131437,Porto,Santo Tirso,"União das freguesias de Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães"
131501,Porto,Valongo,Alfena
131503,Porto,Valongo,Ermesinde
131505,Porto,Valongo,Valongo
131506,Porto,Valongo,União das freguesias de Campo e Sobrado
131602,Porto,Vila do Conde,Árvore
131603,Porto,Vila do Conde,Aveleda
131604,Porto,Vila do Conde,Azurara
131607,Porto,Vila do Conde,Fajozes
131610,Porto,Vila do Conde,Gião
131611,Porto,Vila do Conde,Guilhabreu
131612,Porto,Vila do Conde,Junqueira
131613,Porto,Vila do Conde,Labruge
131614,Porto,Vila do Conde,Macieira da Maia
131616,Porto,Vila do Conde,Mindelo
131617,Porto,Vila do Conde,Modivas
131627,Porto,Vila do Conde,Vila Chã
131628,Porto,Vila do Conde,Vila do Conde
131630,Porto,Vila do Conde,Vilar de Pinheiro
131631,Porto,Vila do Conde,"União das freguesias de Bagunte, Ferreiró, Outeiro Maior e Parada"
131632,Porto,Vila do Conde,União das freguesias de Fornelo e Vairão
131633,Porto,Vila do Conde,União das freguesias de Malta e Canidelo
131634,Porto,Vila do Conde,União das freguesias de Retorta e Tougues
131635,Porto,Vila do Conde,União das freguesias de Rio Mau e Arcos
131636,Porto,Vila do Conde,União das freguesias de Touguinha e Touguinhó
131637,Porto,Vila do Conde,União das freguesias de Vilar e Mosteiró
131701,Porto,Vila Nova de Gaia,Arcozelo
131702,Porto,Vila Nova de Gaia,Avintes
131703,Porto,Vila Nova de Gaia,Canelas
131704,Porto,Vila Nova de Gaia,Canidelo
131709,Porto,Vila Nova de Gaia,Madalena
131712,Porto,Vila Nova de Gaia,Oliveira do Douro
131717,Porto,Vila Nova de Gaia,São Félix da Marinha
131723,Porto,Vila Nova de Gaia,Vilar de Andorinho
131725,Porto,Vila Nova de Gaia,União das freguesias de Grijó e Sermonde
131726,Porto,Vila Nova de Gaia,União das freguesias de Gulpilhares e Valadares
131727,Porto,Vila Nova de Gaia,União das freguesias de Mafamude e Vilar do Paraíso
131728,Porto,Vila Nova de Gaia,União das freguesias de Pedroso e Seixezelo
131729,Porto,Vila Nova de Gaia,"União das freguesias de Sandim, Olival, Lever e Crestuma"
131730,Porto,Vila Nova de Gaia,União das freguesias de Santa Marinha e São Pedro da Afurada
131731,Porto,Vila Nova de Gaia,União das freguesias de Serzedo e Perosinho
131806,Porto,Trofa,Covelas
131808,Porto,Trofa,Muro
131809,Porto,Trofa,União das freguesias de Alvarelhos e Guidões
131810,Porto,Trofa,União das freguesias de Bougado (São Martinho e Santiago)
131811,Porto,Trofa,União das freguesias de Coronado (São Romão e São Mamede)
140104,Santarém,Abrantes,Bemposta
140105,Santarém,Abrantes,Martinchel
140106,Santarém,Abrantes,Mouriscas
140107,Santarém,Abrantes,Pego
140108,Santarém,Abrantes,Rio de Moinhos
140115,Santarém,Abrantes,Tramagal
140118,Santarém,Abrantes,Fontes
140119,Santarém,Abrantes,Carvalhal
140120,Santarém,Abrantes,União das freguesias de Abrantes (São Vicente e São João) e Alferrarede
140121,Santarém,Abrantes,União das freguesias de Aldeia do Mato e Souto
140122,Santarém,Abrantes,União das freguesias de Alvega e Concavada
140123,Santarém,Abrantes,União das freguesias de São Facundo e Vale das Mós
140124,Santarém,Abrantes,União das freguesias de São Miguel do Rio Torto e Rossio ao Sul do Tejo
140202,Santarém,Alcanena,Bugalhos
140206,Santarém,Alcanena,Minde
140207,Santarém,Alcanena,Moitas Venda
140208,Santarém,Alcanena,Monsanto
140209,Santarém,Alcanena,Serra de Santo António
140211,Santarém,Alcanena,União das freguesias de Alcanena e Vila Moreira
140212,Santarém,Alcanena,"União das freguesias de Malhou, Louriceira e Espinheiro"
140301,Santarém,Almeirim,Almeirim
140302,Santarém,Almeirim,Benfica do Ribatejo
140303,Santarém,Almeirim,Fazendas de Almeirim
140304,Santarém,Almeirim,Raposa
140401,Santarém,Alpiarça,Alpiarça
140501,Santarém,Benavente,Benavente
140502,Santarém,Benavente,Samora Correia
140503,Santarém,Benavente,Santo Estêvão
140504,Santarém,Benavente,Barrosa
140604,Santarém,Cartaxo,Pontével
140605,Santarém,Cartaxo,Valada
140607,Santarém,Cartaxo,Vila Chã de Ourique
140608,Santarém,Cartaxo,Vale da Pedra
140609,Santarém,Cartaxo,União das freguesias do Cartaxo e Vale da Pinta
140610,Santarém,Cartaxo,União das freguesias de Ereira e Lapa
140704,Santarém,Chamusca,Ulme
140705,Santarém,Chamusca,Vale de Cavalos
140707,Santarém,Chamusca,Carregueira
140708,Santarém,Chamusca,União das freguesias da Chamusca e Pinheiro Grande
140709,Santarém,Chamusca,União das freguesias de Parreira e Chouto
140801,Santarém,Constância,Constância
140802,Santarém,Constância,Montalvo
140803,Santarém,Constância,Santa Margarida da Coutada
140902,Santarém,Coruche,Couço
140903,Santarém,Coruche,São José da Lamarosa
140905,Santarém,Coruche,Branca
140907,Santarém,Coruche,Biscainho
140908,Santarém,Coruche,Santana do Mato
140909,Santarém,Coruche,"União das freguesias de Coruche, Fajarda e Erra"
141001,Santarém,Entroncamento,São João Baptista
141002,Santarém,Entroncamento,Nossa Senhora de Fátima
141101,Santarém,Ferreira do Zêzere,Águas Belas
141103,Santarém,Ferreira do Zêzere,Beco
141104,Santarém,Ferreira do Zêzere,Chãos
141106,Santarém,Ferreira do Zêzere,Ferreira do Zêzere
141107,Santarém,Ferreira do Zêzere,Igreja Nova do Sobral
141110,Santarém,Ferreira do Zêzere,Nossa Senhora do Pranto
141111,Santarém,Ferreira do Zêzere,União das freguesias de Areias e Pias
141201,Santarém,Golegã,Azinhaga
141202,Santarém,Golegã,Golegã
141203,Santarém,Golegã,Pombalinho
141302,Santarém,Mação,Amêndoa
141303,Santarém,Mação,Cardigos
141304,Santarém,Mação,Carvoeiro
141305,Santarém,Mação,Envendos
141307,Santarém,Mação,Ortiga
141309,Santarém,Mação,"União das freguesias de Mação, Penhascoso e Aboboreira"
141401,Santarém,Rio Maior,Alcobertas
141402,Santarém,Rio Maior,Arrouquelas
141405,Santarém,Rio Maior,Fráguas
141408,Santarém,Rio Maior,Rio Maior
141410,Santarém,Rio Maior,Asseiceira
141411,Santarém,Rio Maior,São Sebastião
141415,Santarém,Rio Maior,União das freguesias de Azambujeira e Malaqueijo
141416,Santarém,Rio Maior,União das freguesias de Marmeleira e Assentiz
141417,Santarém,Rio Maior,União das freguesias de Outeiro da Cortiçada e Arruda dos Pisões
